1744687,丈夫去世23岁孕妻坚持生下孩子：每天睡5小时强撑起家,https://video.pearvideo.com/mp4/adshort/20211030/cont-1744687-15789927_adpkg-ad_hd.mp4
1744856,中国植物的“活字典”！8旬教授研究植物60余年，通晓4国语言,https://video.pearvideo.com/mp4/adshort/20211101/cont-1744856-15790172_adpkg-ad_hd.mp4
1744892,百岁教授坚持炒股27年：“我选的股都好”，早就赚回本金,https://video.pearvideo.com/mp4/adshort/20211030/cont-1744892-15789912_adpkg-ad_hd.mp4
1744889,宝藏老师｜遇酸变红遇碱变绿！黑枸杞轻松鉴别水的酸碱性,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744889-15789786_adpkg-ad_hd.mp4
1744869,女子截瘫4年坚持每天锻炼：以为只能活5年，现在能拄拐行走,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744869-15789747_adpkg-ad_hd.mp4
1744868,化工男7年读完本科当珠宝主播：想成为李佳琦那样的人,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744868-15789619_adpkg-ad_hd.mp4
1744851,为让学生多吃上一道爽口菜，7旬校长母亲义务帮食堂做辣白菜,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744851-15789491_adpkg-ad_hd.mp4
1744852,68岁高位截瘫失独老人拿20万积蓄开爱心店,帮扶300多失独家庭,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744852-15789500_adpkg-ad_hd.mp4
1744847,90后女孩11年旅游35个国家上千个城市：第一趟旅行仅有800元,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744847-15789501_adpkg-ad_hd.mp4
1744821,95后三胎妈妈因剁肉刀法娴熟走红：必须拼，要为娃创造好生活,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744821-15789394_adpkg-ad_hd.mp4
1744708,69岁大爷40年收藏8000张老唱片，最早唱片至今已有113年,https://video.pearvideo.com/mp4/adshort/20211029/13733617-005914-15789220_adpkg-ad_hd.mp4
1744790,退伍军人辞去公务员回乡开动物园：不愿朝九晚五，圆儿时的梦,https://video.pearvideo.com/mp4/adshort/20211028/13778023-184005-13778023-183928_adpkg-ad_hd.mp4
1744808,宝藏老师｜酸雨的危害有多大？老师做实验演示其腐蚀性,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744808-15789252_adpkg-ad_hd.mp4
1744745,凌晨4点卖菌人|旺季1天卖3吨睡3小时，想退休回乡养花晒太阳,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744745-15788897_adpkg-ad_hd.mp4
1744788,杭州55岁环卫大叔每天走3万多步，工作完还要泡健身房半小时,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744788-15789123_adpkg-ad_hd.mp4
1744170,大叔辞工作开停车场练铁砂掌：练十余年，手掌厚度是常人3倍,https://video.pearvideo.com/mp4/adshort/20211021/cont-1744170-15785258_adpkg-ad_hd.mp4
1744637,8旬翁是全国武术运动员大专学历第一人：赵文卓曾追随8年练武,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744637-15788246_adpkg-ad_hd.mp4
1744774,宝藏老师｜看不见的分子运动，化学老师用一个实验破解,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744774-15789073_adpkg-ad_hd.mp4
1744764,宝藏老师｜神奇手帕烧不坏！化学老师1招让学生投入课堂,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744764-15789005_adpkg-ad_hd.mp4
1744757,宝藏老师 | 生物老师在菜园子上课，教学生用白菜保鲜冬枣,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744757-15788963_adpkg-ad_hd.mp4
1744564,79岁特派员推广葡萄种植40年,从100株到6万亩,带万户农民致富,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744564-15788820_adpkg-ad_hd.mp4
1744721,"鸟疯子"36年的追鸟人生：投入上百万，曾1天驱车1400公里拍,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744721-15788861_adpkg-ad_hd.mp4
1744675,这个镇的爆炸桃3天卖6万斤卖成网红，农科院专家这样说,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744675-15788818_adpkg-ad_hd.mp4
1744733,24岁小伙开4家养老院，带着老人们“玩疯了”！,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744733-15788756_adpkg-ad_hd.mp4
1744725,文物修复师为青铜器“治癌”，揭开《云南虫谷》人祭原型,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744725-15788694_adpkg-ad_hd.mp4
1744719,宝藏老师｜纸杯倒扣水不漏，化学老师课堂揭秘“魔术“套路,https://video.pearvideo.com/mp4/adshort/20211028/cont-1744719-15788658_adpkg-ad_hd.mp4
1744697,陕西一高校4天摘800斤柿子送师生，已坚持3年,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744697-15788526_adpkg-ad_hd.mp4
1744674,最有重庆感的交通茶馆：老板是画家教授，茶馆是微缩的老重庆,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744674-15788338_adpkg-ad_hd.mp4
1744707,51岁大叔考上大学，与儿子成同班同学,https://video.pearvideo.com/mp4/adshort/20211028/12314282-080721-12314282-074754_adpkg-ad_hd.mp4
1744339,35岁美术老师带全校学生练咏春：练功13年双腿形变呈XO型,https://video.pearvideo.com/mp4/adshort/20211023/cont-1744339-15786532_adpkg-ad_hd.mp4
1744682,东北夫妻寒风中坚守卖20万斤白菜：两孩子争气，都考上了大学,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744682-15788483_adpkg-ad_hd.mp4
1744695,大叔居深山做酒壶一天出一把，女儿每月跑800里帮找销路,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744695-15788485_adpkg-ad_hd.mp4
1744680,26岁植物学博士研究桂花性别：疲惫不可避免，但美好让人欣慰,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744680-15788405_adpkg-ad_hd.mp4
1744663,器官捐献协调员跑4年仅成功13例：最难的是跟家属沟通,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744663-15788328_adpkg-ad_hd.mp4
1744671,跟拍东北渔民晒虾米，5000斤鲜虾晒后打成虾米只有800斤,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744671-15788340_adpkg-ad_hd.mp4
1744651,17岁少年瘫痪坐轮椅五年画出精美画作，立志成园林设计师,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744651-15788273_adpkg-ad_hd.mp4
1744645,老人种10万棵桂花树供4个孩子上学，如今卖不出欲砍掉当柴烧,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744645-15788113_adpkg-ad_hd.mp4
1744602,济南大叔花40年雕刻3000多件皮影，包含《三国演义》76个人物,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744602-15788117_adpkg-ad_hd.mp4
1744583,女教师患两种癌9年坚守教学一线:没了颜值健康,但要有精气神,https://video.pearvideo.com/mp4/adshort/20211027/15887526-145103-15887526-102507_adpkg-ad_hd.mp4
1744644,东北大姐失去双腿一天做一个鱼皮挂件增收：能干的事就自己干,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744644-15788110_adpkg-ad_hd.mp4
1744605,逆境也有诗和远方！26岁脑瘫小伙自学写诗200首，盼出版成书,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744605-4333-104113_adpkg-ad_hd.mp4
1744554,铁砂掌传人开面馆：一掌劈断6块砖，面条揉得很筋道,https://video.pearvideo.com/mp4/adshort/20211027/cont-1744554-15788031_adpkg-ad_hd.mp4
1744139,东北教师夫妻每年自驾游100天：每次50天花10万，用掉1年工资,https://video.pearvideo.com/mp4/adshort/20211020/cont-1744139-15784879_adpkg-ad_hd.mp4
1744593,宝藏老师 | 生物老师带着爬宠去上课：办公室成学生减压乐园,https://video.pearvideo.com/mp4/adshort/20211026/cont-1744593-15787761_adpkg-ad_hd.mp4
1744607,高校图书馆再现排队长龙，考研生5点多起床占座学习,https://video.pearvideo.com/mp4/adshort/20211026/cont-1744607-15787874_adpkg-ad_hd.mp4
1744589,80后男子做花馍10年：家传四代，最忙时一天睡2小时,https://video.pearvideo.com/mp4/adshort/20211026/cont-1744589-15787903_adpkg-ad_hd.mp4
1744599,浙江一村子走出上百教师，全村尊师重教有一家三代5人全教师,https://video.pearvideo.com/mp4/adshort/20211026/cont-1744599-15787826_adpkg-ad_hd.mp4
